node_id,sae_name,activity_threshold,subgraph_id,subgraph_size,feature_activations
6290,resjb,0.0,5994,1,0.0
6291,resjb,0.0,5995,1,22.0
6292,resjb,0.0,5996,1,0.0
6294,resjb,0.0,5997,1,66.0
6295,resjb,0.0,5998,1,29.0
6296,resjb,0.0,5999,1,21.0
6297,resjb,0.0,6000,1,44.0
6298,resjb,0.0,6001,1,68.0
6299,resjb,0.0,6002,1,148.0
6300,resjb,0.0,6003,1,22.0
6301,resjb,0.0,6004,1,42.0
6302,resjb,0.0,6005,1,112.0
6303,resjb,0.0,6006,1,104.0
6304,resjb,0.0,6007,1,27.0
6305,resjb,0.0,6008,1,57.0
6306,resjb,0.0,6009,1,23.0
6307,resjb,0.0,6010,1,65.0
6308,resjb,0.0,6011,1,24.0
6309,resjb,0.0,6012,1,96.0
6310,resjb,0.0,6013,1,21.0
6311,resjb,0.0,6014,1,23.0
6312,resjb,0.0,6015,1,42.0
6313,resjb,0.0,6016,1,0.0
6314,resjb,0.0,6017,1,36.0
6315,resjb,0.0,6018,1,11.0
6317,resjb,0.0,6019,1,0.0
6318,resjb,0.0,6020,1,40.0
6319,resjb,0.0,6021,1,0.0
6320,resjb,0.0,6022,1,22.0
6322,resjb,0.0,6023,1,45.0
6324,resjb,0.0,6024,1,16.0
6325,resjb,0.0,6025,1,74.0
6326,resjb,0.0,6026,1,22.0
6327,resjb,0.0,6027,1,0.0
6328,resjb,0.0,6028,1,33.0
6330,resjb,0.0,6029,1,42.0
6331,resjb,0.0,6030,1,188.0
6332,resjb,0.0,6031,1,0.0
6333,resjb,0.0,6032,1,0.0
6334,resjb,0.0,6033,1,8.0
6335,resjb,0.0,6034,1,0.0
6336,resjb,0.0,6035,1,22.0
6337,resjb,0.0,6036,1,0.0
6338,resjb,0.0,6037,1,0.0
6339,resjb,0.0,6038,1,0.0
6340,resjb,0.0,6039,1,0.0
6341,resjb,0.0,6040,1,11.0
6342,resjb,0.0,6041,1,54.0
6343,resjb,0.0,6042,1,86.0
6344,resjb,0.0,6043,1,19.0
6345,resjb,0.0,6044,1,0.0
6346,resjb,0.0,6045,1,0.0
6348,resjb,0.0,6046,1,86.0
6349,resjb,0.0,6047,1,16.0
6350,resjb,0.0,6048,1,0.0
6351,resjb,0.0,6049,1,51.0
6352,resjb,0.0,6050,1,20.0
6353,resjb,0.0,6051,1,17.0
6354,resjb,0.0,6052,1,79.0
6355,resjb,0.0,6053,1,39.0
6356,resjb,0.0,6054,1,12.0
6357,resjb,0.0,6055,1,53.0
6358,resjb,0.0,6056,1,126.0
6360,resjb,0.0,6057,1,0.0
6361,resjb,0.0,6058,1,71.0
6362,resjb,0.0,6059,1,28.0
6363,resjb,0.0,6060,1,100.0
6364,resjb,0.0,6061,1,58.0
6365,resjb,0.0,6062,1,0.0
6366,resjb,0.0,6063,1,30.0
6367,resjb,0.0,6064,1,65.0
6368,resjb,0.0,6065,1,26.0
6369,resjb,0.0,6066,1,94.0
6370,resjb,0.0,6067,1,18.0
6371,resjb,0.0,6068,1,5.0
6372,resjb,0.0,6069,1,78.0
6373,resjb,0.0,6070,1,0.0
12813,resjb,0.0,6071,2,156.0
6374,resjb,0.0,6071,2,114.0
6375,resjb,0.0,6072,1,27.0
6376,resjb,0.0,6073,1,24.0
6377,resjb,0.0,6074,1,44.0
6378,resjb,0.0,6075,1,24.0
6379,resjb,0.0,6076,1,42.0
6380,resjb,0.0,6077,1,36.0
6381,resjb,0.0,6078,1,35.0
6382,resjb,0.0,6079,1,0.0
6383,resjb,0.0,6080,1,0.0
6384,resjb,0.0,6081,1,25.0
6385,resjb,0.0,6082,1,39.0
6386,resjb,0.0,6083,1,17.0
6387,resjb,0.0,6084,1,17.0
6388,resjb,0.0,6085,1,369.0
6389,resjb,0.0,6086,1,24.0
6390,resjb,0.0,6087,1,23.0
6391,resjb,0.0,6088,1,57.0
6392,resjb,0.0,6089,1,42.0
6394,resjb,0.0,6090,1,18.0
6395,resjb,0.0,6091,1,32.0
6396,resjb,0.0,6092,1,29.0
6397,resjb,0.0,6093,1,38.0
6398,resjb,0.0,6094,1,28.0
6399,resjb,0.0,6095,1,62.0
6400,resjb,0.0,6096,1,0.0
6401,resjb,0.0,6097,1,0.0
6402,resjb,0.0,6098,1,19.0
6403,resjb,0.0,6099,1,0.0
6405,resjb,0.0,6100,1,45.0
6406,resjb,0.0,6101,1,0.0
6407,resjb,0.0,6102,1,71.0
6408,resjb,0.0,6103,1,25.0
6409,resjb,0.0,6104,1,22.0
6410,resjb,0.0,6105,1,22.0
6411,resjb,0.0,6106,1,38.0
6412,resjb,0.0,6107,1,7.0
6413,resjb,0.0,6108,1,61.0
6414,resjb,0.0,6109,1,0.0
6415,resjb,0.0,6110,1,17.0
6416,resjb,0.0,6111,1,67.0
6417,resjb,0.0,6112,1,0.0
6418,resjb,0.0,6113,1,27.0
6420,resjb,0.0,6114,1,138.0
6421,resjb,0.0,6115,1,0.0
6422,resjb,0.0,6116,1,12.0
6424,resjb,0.0,6117,1,68.0
6425,resjb,0.0,6118,1,47.0
6426,resjb,0.0,6119,1,29.0
6427,resjb,0.0,6120,1,14.0
6428,resjb,0.0,6121,1,66.0
6429,resjb,0.0,6122,1,33.0
6430,resjb,0.0,6123,1,57.0
6431,resjb,0.0,6124,1,66.0
6432,resjb,0.0,6125,1,0.0
6433,resjb,0.0,6126,1,21.0
6434,resjb,0.0,6127,1,43.0
6435,resjb,0.0,6128,1,67.0
6436,resjb,0.0,6129,1,39.0
6437,resjb,0.0,6130,1,23.0
6438,resjb,0.0,6131,1,25.0
6439,resjb,0.0,6132,1,99.0
6441,resjb,0.0,6133,1,22.0
6442,resjb,0.0,6134,1,32.0
6443,resjb,0.0,6135,1,66.0
6444,resjb,0.0,6136,1,0.0
6445,resjb,0.0,6137,1,17.0
6446,resjb,0.0,6138,1,0.0
6447,resjb,0.0,6139,1,0.0
6448,resjb,0.0,6140,1,0.0
6449,resjb,0.0,6141,1,27.0
6451,resjb,0.0,6142,1,0.0
10691,resjb,0.0,6143,2,27.0
6452,resjb,0.0,6143,2,25.0
6453,resjb,0.0,6144,1,0.0
6454,resjb,0.0,6145,1,28.0
6455,resjb,0.0,6146,1,0.0
6456,resjb,0.0,6147,1,0.0
6457,resjb,0.0,6148,1,51.0
6458,resjb,0.0,6149,1,77.0
6459,resjb,0.0,6150,1,17.0
6460,resjb,0.0,6151,1,51.0
6461,resjb,0.0,6152,1,8.0
6462,resjb,0.0,6153,1,11.0
6463,resjb,0.0,6154,1,0.0
6464,resjb,0.0,6155,1,29.0
6465,resjb,0.0,6156,1,29.0
6466,resjb,0.0,6157,1,29.0
6467,resjb,0.0,6158,1,95.0
6468,resjb,0.0,6159,1,0.0
6469,resjb,0.0,6160,1,28.0
6470,resjb,0.0,6161,1,9.0
6471,resjb,0.0,6162,1,0.0
6472,resjb,0.0,6163,1,44.0
6473,resjb,0.0,6164,1,35.0
6474,resjb,0.0,6165,1,35.0
6475,resjb,0.0,6166,1,34.0
6476,resjb,0.0,6167,1,13.0
6477,resjb,0.0,6168,1,0.0
6478,resjb,0.0,6169,1,68.0
6480,resjb,0.0,6170,1,24.0
23512,resjb,0.0,6171,4,346.0
6481,resjb,0.0,6171,4,246.0
15572,resjb,0.0,6171,4,396.0
16566,resjb,0.0,6171,4,327.0
6482,resjb,0.0,6172,1,145.0
6483,resjb,0.0,6173,1,23.0
6484,resjb,0.0,6174,1,26.0
6485,resjb,0.0,6175,1,0.0
6486,resjb,0.0,6176,1,7860.0
6487,resjb,0.0,6177,1,64.0
6488,resjb,0.0,6178,1,0.0
6489,resjb,0.0,6179,1,4.0
6491,resjb,0.0,6180,1,21.0
6492,resjb,0.0,6181,1,26.0
6493,resjb,0.0,6182,1,50.0
6495,resjb,0.0,6183,1,138.0
6496,resjb,0.0,6184,1,46.0
6497,resjb,0.0,6185,1,26.0
6498,resjb,0.0,6186,1,72.0
6499,resjb,0.0,6187,1,83.0
6500,resjb,0.0,6188,1,57.0
6501,resjb,0.0,6189,1,16.0
6502,resjb,0.0,6190,1,10.0
6504,resjb,0.0,6191,1,21.0
6505,resjb,0.0,6192,1,28.0
6506,resjb,0.0,6193,1,26.0
6507,resjb,0.0,6194,1,10.0
6508,resjb,0.0,6195,1,0.0
6509,resjb,0.0,6196,1,0.0
6510,resjb,0.0,6197,1,39.0
6511,resjb,0.0,6198,1,21.0
6512,resjb,0.0,6199,1,12.0
6513,resjb,0.0,6200,1,26.0
6514,resjb,0.0,6201,1,9.0
6515,resjb,0.0,6202,1,230.0
6516,resjb,0.0,6203,1,0.0
6518,resjb,0.0,6204,1,21.0
6519,resjb,0.0,6205,1,0.0
6520,resjb,0.0,6206,1,26.0
6521,resjb,0.0,6207,1,0.0
6522,resjb,0.0,6208,1,0.0
6523,resjb,0.0,6209,1,0.0
6524,resjb,0.0,6210,1,26.0
6525,resjb,0.0,6211,1,32.0
6526,resjb,0.0,6212,1,68.0
6527,resjb,0.0,6213,1,26.0
6528,resjb,0.0,6214,1,0.0
6529,resjb,0.0,6215,1,39.0
6530,resjb,0.0,6216,1,0.0
6531,resjb,0.0,6217,1,52.0
6532,resjb,0.0,6218,1,40.0
6533,resjb,0.0,6219,1,34.0
6534,resjb,0.0,6220,1,0.0
6535,resjb,0.0,6221,1,24.0
6536,resjb,0.0,6222,1,40.0
6537,resjb,0.0,6223,1,0.0
6538,resjb,0.0,6224,1,99.0
6539,resjb,0.0,6225,1,0.0
6540,resjb,0.0,6226,1,0.0
6541,resjb,0.0,6227,1,36.0
6542,resjb,0.0,6228,1,31.0
6543,resjb,0.0,6229,1,21.0
6544,resjb,0.0,6230,1,67.0
6545,resjb,0.0,6231,1,31.0
6546,resjb,0.0,6232,1,0.0
6547,resjb,0.0,6233,1,84.0
6548,resjb,0.0,6234,1,39.0
6549,resjb,0.0,6235,1,105.0
6550,resjb,0.0,6236,1,17.0
6551,resjb,0.0,6237,1,23.0
6552,resjb,0.0,6238,1,79.0
6553,resjb,0.0,6239,1,35.0
6554,resjb,0.0,6240,1,22.0
6555,resjb,0.0,6241,1,17.0
6556,resjb,0.0,6242,1,71.0
6557,resjb,0.0,6243,1,26.0
6558,resjb,0.0,6244,1,0.0
6559,resjb,0.0,6245,1,21.0
6560,resjb,0.0,6246,1,0.0
6561,resjb,0.0,6247,1,58.0
6562,resjb,0.0,6248,1,63.0
6563,resjb,0.0,6249,1,44.0
6564,resjb,0.0,6250,1,104.0
6565,resjb,0.0,6251,1,62.0
6566,resjb,0.0,6252,1,0.0
6567,resjb,0.0,6253,1,158.0
6568,resjb,0.0,6254,2,70.0
23722,resjb,0.0,6254,2,89.0
6569,resjb,0.0,6255,1,26.0
6570,resjb,0.0,6256,1,56.0
6571,resjb,0.0,6257,1,0.0
6572,resjb,0.0,6258,1,0.0
6573,resjb,0.0,6259,1,14.0
6574,resjb,0.0,6260,1,29.0
6575,resjb,0.0,6261,1,84.0
6576,resjb,0.0,6262,1,32.0
6577,resjb,0.0,6263,1,0.0
6578,resjb,0.0,6264,1,70.0
6579,resjb,0.0,6265,1,26.0
6580,resjb,0.0,6266,1,27.0
6582,resjb,0.0,6267,1,10.0
6583,resjb,0.0,6268,1,0.0
6584,resjb,0.0,6269,1,64.0
6586,resjb,0.0,6270,1,19.0
6587,resjb,0.0,6271,1,26.0
6588,resjb,0.0,6272,1,0.0
6589,resjb,0.0,6273,1,0.0
6590,resjb,0.0,6274,1,98.0
6591,resjb,0.0,6275,1,48.0
6592,resjb,0.0,6276,1,120.0
6593,resjb,0.0,6277,1,12.0
6594,resjb,0.0,6278,1,29.0
6595,resjb,0.0,6279,1,29.0
6596,resjb,0.0,6280,1,46.0
6597,resjb,0.0,6281,1,43.0
6599,resjb,0.0,6282,1,54.0
6600,resjb,0.0,6283,1,0.0
6601,resjb,0.0,6284,1,23.0
6602,resjb,0.0,6285,1,49.0
6603,resjb,0.0,6286,1,28.0
6604,resjb,0.0,6287,1,73.0
6605,resjb,0.0,6288,1,32.0
6606,resjb,0.0,6289,1,51.0
6607,resjb,0.0,6290,1,26.0
6608,resjb,0.0,6291,1,0.0
6610,resjb,0.0,6292,1,18.0
6611,resjb,0.0,6293,1,0.0
6612,resjb,0.0,6294,1,31.0
6613,resjb,0.0,6295,1,0.0
6614,resjb,0.0,6296,1,0.0
6616,resjb,0.0,6297,1,43.0
6617,resjb,0.0,6298,1,14.0
6618,resjb,0.0,6299,1,41.0
6619,resjb,0.0,6300,1,0.0
6621,resjb,0.0,6301,1,6.0
6622,resjb,0.0,6302,1,50.0
6623,resjb,0.0,6303,1,28.0
6624,resjb,0.0,6304,1,41.0
6625,resjb,0.0,6305,1,29.0
6626,resjb,0.0,6306,1,41.0
6627,resjb,0.0,6307,1,17.0
6628,resjb,0.0,6308,1,63.0
6629,resjb,0.0,6309,1,72.0
6630,resjb,0.0,6310,1,19.0
6631,resjb,0.0,6311,1,0.0
6632,resjb,0.0,6312,1,17.0
6633,resjb,0.0,6313,1,0.0
6634,resjb,0.0,6314,1,136.0
6635,resjb,0.0,6315,1,0.0
6636,resjb,0.0,6316,1,24.0
6637,resjb,0.0,6317,1,20.0
6638,resjb,0.0,6318,1,14.0
6639,resjb,0.0,6319,1,0.0
6640,resjb,0.0,6320,1,27.0
6641,resjb,0.0,6321,1,1.0
6642,resjb,0.0,6322,1,30.0
6643,resjb,0.0,6323,1,47.0
6644,resjb,0.0,6324,1,33.0
6645,resjb,0.0,6325,1,44.0
6646,resjb,0.0,6326,1,44.0
6647,resjb,0.0,6327,1,40.0
6649,resjb,0.0,6328,1,0.0
6650,resjb,0.0,6329,1,0.0
6651,resjb,0.0,6330,1,0.0
6652,resjb,0.0,6331,1,33.0
6653,resjb,0.0,6332,1,0.0
6655,resjb,0.0,6333,1,33.0
6656,resjb,0.0,6334,1,42.0
6657,resjb,0.0,6335,1,16.0
6658,resjb,0.0,6336,1,31.0
6659,resjb,0.0,6337,1,0.0
6660,resjb,0.0,6338,1,47.0
6661,resjb,0.0,6339,1,78.0
6662,resjb,0.0,6340,1,74.0
6663,resjb,0.0,6341,1,19.0
6664,resjb,0.0,6342,1,31.0
6665,resjb,0.0,6343,1,0.0
6666,resjb,0.0,6344,1,14.0
6667,resjb,0.0,6345,1,118.0
6668,resjb,0.0,6346,1,25.0
6669,resjb,0.0,6347,1,44.0
6671,resjb,0.0,6348,1,37.0
6672,resjb,0.0,6349,1,17.0
6673,resjb,0.0,6350,1,30.0
6674,resjb,0.0,6351,1,81.0
6675,resjb,0.0,6352,1,27.0
6676,resjb,0.0,6353,1,28.0
6677,resjb,0.0,6354,1,45.0
6678,resjb,0.0,6355,1,6.0
6679,resjb,0.0,6356,1,30.0
6680,resjb,0.0,6357,1,0.0
6681,resjb,0.0,6358,1,0.0
6682,resjb,0.0,6359,1,0.0
6685,resjb,0.0,6360,1,98.0
6686,resjb,0.0,6361,1,0.0
6687,resjb,0.0,6362,1,0.0
6688,resjb,0.0,6363,1,40.0
6690,resjb,0.0,6364,1,23.0
6691,resjb,0.0,6365,1,0.0
6692,resjb,0.0,6366,1,36.0
6693,resjb,0.0,6367,1,12.0
6694,resjb,0.0,6368,1,21.0
6695,resjb,0.0,6369,1,67.0
6696,resjb,0.0,6370,1,50.0
6697,resjb,0.0,6371,1,29.0
6698,resjb,0.0,6372,1,47.0
6699,resjb,0.0,6373,1,33.0
6700,resjb,0.0,6374,1,0.0
6701,resjb,0.0,6375,1,22.0
6702,resjb,0.0,6376,1,25.0
6703,resjb,0.0,6377,1,40.0
6704,resjb,0.0,6378,1,23.0
6705,resjb,0.0,6379,1,18.0
6706,resjb,0.0,6380,1,23.0
6707,resjb,0.0,6381,1,0.0
6708,resjb,0.0,6382,1,0.0
6709,resjb,0.0,6383,1,8.0
6710,resjb,0.0,6384,1,21.0
6711,resjb,0.0,6385,1,60.0
6712,resjb,0.0,6386,1,34.0
6713,resjb,0.0,6387,1,25.0
6714,resjb,0.0,6388,1,0.0
6715,resjb,0.0,6389,1,0.0
6716,resjb,0.0,6390,1,145.0
6717,resjb,0.0,6391,1,44.0
6718,resjb,0.0,6392,1,0.0
6719,resjb,0.0,6393,1,34.0
6720,resjb,0.0,6394,1,31.0
6721,resjb,0.0,6395,1,0.0
6722,resjb,0.0,6396,1,37.0
6723,resjb,0.0,6397,1,49.0
6724,resjb,0.0,6398,1,51.0
6725,resjb,0.0,6399,1,23.0
6726,resjb,0.0,6400,1,16.0
6727,resjb,0.0,6401,1,24.0
6728,resjb,0.0,6402,1,0.0
6729,resjb,0.0,6403,1,58.0
6730,resjb,0.0,6404,1,0.0
6731,resjb,0.0,6405,1,0.0
6732,resjb,0.0,6406,1,57.0
6733,resjb,0.0,6407,1,24.0
6735,resjb,0.0,6408,1,0.0
6736,resjb,0.0,6409,1,0.0
6737,resjb,0.0,6410,2,165.0
12540,resjb,0.0,6410,2,187.0
6738,resjb,0.0,6411,1,65.0
6739,resjb,0.0,6412,1,7.0
6740,resjb,0.0,6413,1,136.0
6741,resjb,0.0,6414,1,66.0
6742,resjb,0.0,6415,1,21.0
8289,resjb,0.0,6416,12,40.0
17253,resjb,0.0,6416,12,35.0
18021,resjb,0.0,6416,12,32.0
22758,resjb,0.0,6416,12,35.0
11819,resjb,0.0,6416,12,32.0
20493,resjb,0.0,6416,12,39.0
12080,resjb,0.0,6416,12,37.0
21906,resjb,0.0,6416,12,41.0
13491,resjb,0.0,6416,12,30.0
14453,resjb,0.0,6416,12,73.0
6743,resjb,0.0,6416,12,30.0
18365,resjb,0.0,6416,12,45.0
6744,resjb,0.0,6417,1,25.0
6745,resjb,0.0,6418,1,21.0
6746,resjb,0.0,6419,1,0.0
6747,resjb,0.0,6420,1,108.0
6748,resjb,0.0,6421,1,0.0
6749,resjb,0.0,6422,1,98.0
6750,resjb,0.0,6423,1,10.0
6751,resjb,0.0,6424,1,59.0
6752,resjb,0.0,6425,1,41.0
6753,resjb,0.0,6426,1,22.0
6754,resjb,0.0,6427,1,28.0
6755,resjb,0.0,6428,1,19.0
6756,resjb,0.0,6429,1,0.0
6757,resjb,0.0,6430,1,14.0
6758,resjb,0.0,6431,1,20.0
6759,resjb,0.0,6432,1,0.0
6761,resjb,0.0,6433,4,90.0
19874,resjb,0.0,6433,4,107.0
24364,resjb,0.0,6433,4,119.0
13890,resjb,0.0,6433,4,103.0
6762,resjb,0.0,6434,1,15.0
6763,resjb,0.0,6435,1,0.0
6764,resjb,0.0,6436,1,28.0
6765,resjb,0.0,6437,1,26.0
6766,resjb,0.0,6438,1,21.0
6767,resjb,0.0,6439,1,0.0
6768,resjb,0.0,6440,1,33.0
6769,resjb,0.0,6441,1,50.0
6770,resjb,0.0,6442,1,15.0
6772,resjb,0.0,6443,1,30.0
6773,resjb,0.0,6444,1,79.0
6774,resjb,0.0,6445,1,70.0
21557,resjb,0.0,6446,2,6.0
6775,resjb,0.0,6446,2,8.0
6776,resjb,0.0,6447,1,23.0
6777,resjb,0.0,6448,1,0.0
6778,resjb,0.0,6449,1,55.0
6779,resjb,0.0,6450,1,40.0
6780,resjb,0.0,6451,1,28.0
6781,resjb,0.0,6452,1,15.0
6782,resjb,0.0,6453,1,17.0
6783,resjb,0.0,6454,1,0.0
6784,resjb,0.0,6455,1,44.0
6785,resjb,0.0,6456,1,31.0
6786,resjb,0.0,6457,1,14.0
6787,resjb,0.0,6458,1,18.0
6788,resjb,0.0,6459,1,36.0
6789,resjb,0.0,6460,1,0.0
6790,resjb,0.0,6461,1,0.0
6791,resjb,0.0,6462,1,35.0
6792,resjb,0.0,6463,1,19.0
6793,resjb,0.0,6464,1,32.0
6794,resjb,0.0,6465,1,17.0
6795,resjb,0.0,6466,1,37.0
6796,resjb,0.0,6467,1,30.0
6797,resjb,0.0,6468,1,17.0
6798,resjb,0.0,6469,1,49.0
6799,resjb,0.0,6470,1,0.0
6800,resjb,0.0,6471,1,62.0
6801,resjb,0.0,6472,1,68.0
6803,resjb,0.0,6473,1,0.0
6804,resjb,0.0,6474,1,23.0
6805,resjb,0.0,6475,1,0.0
6806,resjb,0.0,6476,1,31.0
6808,resjb,0.0,6477,1,25.0
6809,resjb,0.0,6478,1,28.0
6810,resjb,0.0,6479,1,0.0
6811,resjb,0.0,6480,1,23.0
6812,resjb,0.0,6481,1,26.0
6814,resjb,0.0,6482,1,13.0
6815,resjb,0.0,6483,1,0.0
6816,resjb,0.0,6484,1,17.0
6817,resjb,0.0,6485,1,32.0
6818,resjb,0.0,6486,1,0.0
6819,resjb,0.0,6487,4,72.0
22972,resjb,0.0,6487,4,94.0
15109,resjb,0.0,6487,4,117.0
24438,resjb,0.0,6487,4,122.0
6820,resjb,0.0,6488,1,144.0
6821,resjb,0.0,6489,1,20.0
6822,resjb,0.0,6490,1,6.0
6823,resjb,0.0,6491,1,0.0
6824,resjb,0.0,6492,1,23.0
6825,resjb,0.0,6493,1,19.0
6826,resjb,0.0,6494,1,38.0
6827,resjb,0.0,6495,1,68.0
6828,resjb,0.0,6496,1,0.0
6829,resjb,0.0,6497,1,51.0
6830,resjb,0.0,6498,1,26.0
6831,resjb,0.0,6499,1,105.0
6832,resjb,0.0,6500,1,27.0
6833,resjb,0.0,6501,1,23.0
6834,resjb,0.0,6502,1,129.0
6835,resjb,0.0,6503,1,0.0
6836,resjb,0.0,6504,1,0.0
6837,resjb,0.0,6505,1,0.0
6838,resjb,0.0,6506,1,24.0
6839,resjb,0.0,6507,1,46.0
6840,resjb,0.0,6508,1,69.0
6841,resjb,0.0,6509,1,20.0
6842,resjb,0.0,6510,1,15.0
6844,resjb,0.0,6511,1,47.0
6845,resjb,0.0,6512,1,31.0
6846,resjb,0.0,6513,1,48.0
6847,resjb,0.0,6514,1,110.0
6848,resjb,0.0,6515,1,23.0
6849,resjb,0.0,6516,1,0.0
6850,resjb,0.0,6517,1,148.0
6851,resjb,0.0,6518,1,11.0
6852,resjb,0.0,6519,1,30.0
6853,resjb,0.0,6520,1,0.0
6854,resjb,0.0,6521,1,0.0
6855,resjb,0.0,6522,1,0.0
6856,resjb,0.0,6523,1,0.0
6857,resjb,0.0,6524,1,20.0
6859,resjb,0.0,6525,1,113.0
6860,resjb,0.0,6526,1,23.0
6861,resjb,0.0,6527,1,47.0
6862,resjb,0.0,6528,1,15.0
6863,resjb,0.0,6529,1,0.0
6864,resjb,0.0,6530,1,57.0
6865,resjb,0.0,6531,1,24.0
6866,resjb,0.0,6532,1,0.0
6867,resjb,0.0,6533,1,0.0
6868,resjb,0.0,6534,1,35.0
6869,resjb,0.0,6535,1,37.0
6870,resjb,0.0,6536,1,23.0
6871,resjb,0.0,6537,1,32.0
6873,resjb,0.0,6538,1,65.0
6874,resjb,0.0,6539,1,46.0
6875,resjb,0.0,6540,1,76.0
6876,resjb,0.0,6541,1,12.0
6877,resjb,0.0,6542,1,21.0
6878,resjb,0.0,6543,1,79.0
6879,resjb,0.0,6544,1,20.0
6880,resjb,0.0,6545,1,31.0
6881,resjb,0.0,6546,1,0.0
6882,resjb,0.0,6547,1,24.0
6883,resjb,0.0,6548,1,32.0
6884,resjb,0.0,6549,1,0.0
6885,resjb,0.0,6550,1,44.0
6886,resjb,0.0,6551,1,38.0
6887,resjb,0.0,6552,1,0.0
6888,resjb,0.0,6553,1,0.0
6889,resjb,0.0,6554,1,39.0
6890,resjb,0.0,6555,1,26.0
6891,resjb,0.0,6556,1,29.0
6892,resjb,0.0,6557,1,62.0
6893,resjb,0.0,6558,1,34.0
6894,resjb,0.0,6559,1,0.0
6895,resjb,0.0,6560,1,13.0
6896,resjb,0.0,6561,1,11.0
6897,resjb,0.0,6562,1,135.0
6898,resjb,0.0,6563,1,0.0
6899,resjb,0.0,6564,1,0.0
6900,resjb,0.0,6565,1,106.0
6901,resjb,0.0,6566,1,16.0
6902,resjb,0.0,6567,1,87.0
6903,resjb,0.0,6568,1,32.0
6904,resjb,0.0,6569,1,32.0
6905,resjb,0.0,6570,1,38.0
6906,resjb,0.0,6571,1,0.0
6907,resjb,0.0,6572,1,30.0
6908,resjb,0.0,6573,1,38.0
6910,resjb,0.0,6574,1,0.0
6911,resjb,0.0,6575,1,0.0
6913,resjb,0.0,6576,1,12.0
6914,resjb,0.0,6577,1,28.0
6915,resjb,0.0,6578,1,0.0
6916,resjb,0.0,6579,1,26.0
6917,resjb,0.0,6580,1,0.0
6918,resjb,0.0,6581,1,0.0
6919,resjb,0.0,6582,1,35.0
6920,resjb,0.0,6583,1,59.0
6922,resjb,0.0,6584,1,58.0
6923,resjb,0.0,6585,1,0.0
6924,resjb,0.0,6586,1,0.0
6925,resjb,0.0,6587,1,19.0
6926,resjb,0.0,6588,1,76.0
19598,resjb,0.0,6589,4,21.0
18261,resjb,0.0,6589,4,19.0
8462,resjb,0.0,6589,4,27.0
6927,resjb,0.0,6589,4,16.0
6928,resjb,0.0,6590,1,27.0
6929,resjb,0.0,6591,2,12.0
24539,resjb,0.0,6591,2,4.0
6930,resjb,0.0,6592,1,0.0
6931,resjb,0.0,6593,1,53.0
6932,resjb,0.0,6594,1,0.0
6933,resjb,0.0,6595,1,70.0
6934,resjb,0.0,6596,1,0.0
6935,resjb,0.0,6597,1,17.0
6936,resjb,0.0,6598,1,27.0
6937,resjb,0.0,6599,1,40.0
6938,resjb,0.0,6600,1,30.0
6939,resjb,0.0,6601,1,29.0
6940,resjb,0.0,6602,1,68.0
6941,resjb,0.0,6603,1,38.0
6942,resjb,0.0,6604,1,46.0
6943,resjb,0.0,6605,1,32.0
6944,resjb,0.0,6606,1,44.0
6945,resjb,0.0,6607,1,21.0
6946,resjb,0.0,6608,1,0.0
6947,resjb,0.0,6609,1,0.0
6948,resjb,0.0,6610,1,0.0
6949,resjb,0.0,6611,1,109.0
6950,resjb,0.0,6612,1,0.0
6951,resjb,0.0,6613,1,5.0
6952,resjb,0.0,6614,1,0.0
6953,resjb,0.0,6615,1,38.0
6954,resjb,0.0,6616,1,47.0
19625,resjb,0.0,6617,3,15.0
8410,resjb,0.0,6617,3,19.0
6955,resjb,0.0,6617,3,17.0
6956,resjb,0.0,6618,1,28.0
6957,resjb,0.0,6619,1,39.0
6958,resjb,0.0,6620,1,0.0
6959,resjb,0.0,6621,1,0.0
6960,resjb,0.0,6622,1,0.0
6961,resjb,0.0,6623,1,10.0
6962,resjb,0.0,6624,1,0.0
6963,resjb,0.0,6625,1,40.0
6964,resjb,0.0,6626,1,7936.0
6965,resjb,0.0,6627,1,24.0
6966,resjb,0.0,6628,1,0.0
6967,resjb,0.0,6629,1,80.0
6968,resjb,0.0,6630,1,0.0
6969,resjb,0.0,6631,1,0.0
6970,resjb,0.0,6632,1,31.0
6971,resjb,0.0,6633,1,25.0
6972,resjb,0.0,6634,1,30.0
6973,resjb,0.0,6635,1,37.0
6974,resjb,0.0,6636,1,36.0
6975,resjb,0.0,6637,1,32.0
6976,resjb,0.0,6638,1,11.0
6977,resjb,0.0,6639,1,0.0
11953,resjb,0.0,6640,4,28.0
6978,resjb,0.0,6640,4,32.0
14539,resjb,0.0,6640,4,23.0
22079,resjb,0.0,6640,4,35.0
6979,resjb,0.0,6641,1,23.0
6980,resjb,0.0,6642,1,26.0
6981,resjb,0.0,6643,1,15.0
6982,resjb,0.0,6644,1,35.0
6983,resjb,0.0,6645,1,23.0
6984,resjb,0.0,6646,1,57.0
6985,resjb,0.0,6647,1,49.0
6986,resjb,0.0,6648,1,17.0
6987,resjb,0.0,6649,1,68.0
6988,resjb,0.0,6650,1,14.0
10985,resjb,0.0,6651,4,17.0
21415,resjb,0.0,6651,4,13.0
6989,resjb,0.0,6651,4,21.0
13105,resjb,0.0,6651,4,13.0
6990,resjb,0.0,6652,1,29.0
6991,resjb,0.0,6653,1,60.0
6992,resjb,0.0,6654,1,0.0
