node_id,sae_name,activity_threshold,subgraph_id,subgraph_size,feature_activations
422,matryoshka,0.0,383,1,0.0
423,matryoshka,0.0,384,1,0.0
425,matryoshka,0.0,385,1,0.0
426,matryoshka,0.0,386,1,0.0
427,matryoshka,0.0,387,1,0.0
429,matryoshka,0.0,388,1,0.0
430,matryoshka,0.0,389,1,0.0
431,matryoshka,0.0,390,1,0.0
432,matryoshka,0.0,391,1,0.0
433,matryoshka,0.0,392,1,0.0
434,matryoshka,0.0,393,1,0.0
435,matryoshka,0.0,394,1,0.0
436,matryoshka,0.0,395,1,0.0
437,matryoshka,0.0,396,1,0.0
439,matryoshka,0.0,397,1,0.0
440,matryoshka,0.0,398,1,0.0
441,matryoshka,0.0,399,1,0.0
443,matryoshka,0.0,400,1,0.0
444,matryoshka,0.0,401,1,0.0
445,matryoshka,0.0,402,1,0.0
446,matryoshka,0.0,403,1,0.0
447,matryoshka,0.0,404,1,0.0
448,matryoshka,0.0,405,1,0.0
449,matryoshka,0.0,406,1,0.0
450,matryoshka,0.0,407,1,0.0
451,matryoshka,0.0,408,1,0.0
452,matryoshka,0.0,409,1,0.0
455,matryoshka,0.0,410,1,0.0
456,matryoshka,0.0,411,1,929.0
457,matryoshka,0.0,412,1,0.0
458,matryoshka,0.0,413,1,0.0
459,matryoshka,0.0,414,1,0.0
460,matryoshka,0.0,415,1,0.0
461,matryoshka,0.0,416,1,3278.0
462,matryoshka,0.0,417,1,1558.0
463,matryoshka,0.0,418,1,0.0
465,matryoshka,0.0,419,1,0.0
466,matryoshka,0.0,420,1,0.0
467,matryoshka,0.0,421,1,0.0
469,matryoshka,0.0,422,1,0.0
470,matryoshka,0.0,423,1,0.0
471,matryoshka,0.0,424,1,0.0
472,matryoshka,0.0,425,1,0.0
473,matryoshka,0.0,426,1,0.0
474,matryoshka,0.0,427,1,0.0
475,matryoshka,0.0,428,1,0.0
476,matryoshka,0.0,429,1,0.0
478,matryoshka,0.0,430,1,0.0
480,matryoshka,0.0,431,1,0.0
481,matryoshka,0.0,432,1,0.0
482,matryoshka,0.0,433,1,0.0
